epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,162.827,0.41239,0.50214,0.85715,0.99345,0.90909,0.9248,0.84209,0.4676,0.63151,0.85675,0.0002972,0.0002972,0.0002972
88,164.764,0.56214,0.6055,0.90408,0.99425,0.90909,0.93914,0.89991,0.39332,0.52972,0.84038,0.0002774,0.0002774,0.0002774
89,166.818,0.5161,0.74878,0.9421,0.99425,0.90909,0.93914,0.89991,0.39332,0.52972,0.84038,0.0002576,0.0002576,0.0002576
90,168.786,0.5091,0.48477,0.91978,0.99425,0.90909,0.93914,0.89991,0.39332,0.52972,0.84038,0.0002378,0.0002378,0.0002378
91,173.688,0.47493,0.74229,0.91504,0.99425,0.90909,0.93914,0.89991,0.39332,0.52972,0.84038,0.000218,0.000218,0.000218
92,175.675,0.43795,0.75395,0.80064,0.99425,0.90909,0.93914,0.89991,0.39332,0.52972,0.84038,0.0001982,0.0001982,0.0001982
93,177.747,0.38858,0.77885,0.89225,0.9945,0.90909,0.96324,0.91919,0.35663,0.50867,0.84078,0.0001784,0.0001784,0.0001784
94,179.746,0.38375,0.58224,0.82322,0.9945,0.90909,0.96324,0.91919,0.35663,0.50867,0.84078,0.0001586,0.0001586,0.0001586
95,181.944,0.43799,0.62032,0.87609,0.9945,0.90909,0.96324,0.91919,0.35663,0.50867,0.84078,0.0001388,0.0001388,0.0001388
96,183.956,0.43364,0.57296,0.8411,0.9945,0.90909,0.96324,0.91919,0.35663,0.50867,0.84078,0.000119,0.000119,0.000119
97,185.962,0.4002,0.49723,0.86483,0.9945,0.90909,0.96324,0.91919,0.35663,0.50867,0.84078,9.92e-05,9.92e-05,9.92e-05
98,188.021,0.41459,0.52225,0.8022,0.99439,0.90909,0.971,0.91955,0.35471,0.49669,0.84004,7.94e-05,7.94e-05,7.94e-05
99,190.033,0.39245,0.5897,0.8364,0.99439,0.90909,0.971,0.91955,0.35471,0.49669,0.84004,5.96e-05,5.96e-05,5.96e-05
100,192.069,0.41625,0.51363,0.81553,0.99439,0.90909,0.971,0.91955,0.35471,0.49669,0.84004,3.98e-05,3.98e-05,3.98e-05
