epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,161.162,0.86348,0.96591,1.00334,0.97219,0.97619,0.9924,0.81561,0.65293,1.04809,0.81701,0.0008714,0.0008714,0.0008714
59,164.006,0.75504,0.97906,0.96879,0.95445,0.9979,0.99361,0.81166,0.66223,1.06701,0.81876,0.0008516,0.0008516,0.0008516
60,166.655,0.84921,1.08202,1.03332,0.95445,0.9979,0.99361,0.81166,0.66223,1.06701,0.81876,0.0008318,0.0008318,0.0008318
61,169.363,0.77388,0.91342,0.97785,0.9765,0.98929,0.99453,0.80563,0.6794,1.10507,0.83013,0.000812,0.000812,0.000812
62,172.051,0.84821,0.99766,1.03793,0.97725,0.97619,0.99453,0.81935,0.69321,1.09709,0.83954,0.0007922,0.0007922,0.0007922
63,174.764,0.78019,0.97979,0.99198,0.97725,0.97619,0.99453,0.81935,0.69321,1.09709,0.83954,0.0007724,0.0007724,0.0007724
64,177.681,0.85782,1.00186,1.00817,0.97365,1,0.99407,0.82155,0.71626,1.10358,0.84448,0.0007526,0.0007526,0.0007526
65,180.502,0.80719,0.94396,0.97745,1,0.9981,0.995,0.85015,0.65647,1.06317,0.82097,0.0007328,0.0007328,0.0007328
66,183.37,0.7123,0.85604,0.93805,1,0.9994,0.995,0.86032,0.61038,1.00051,0.80209,0.000713,0.000713,0.000713
67,186.082,0.83476,1.03284,1.06735,1,0.9994,0.995,0.86032,0.61038,1.00051,0.80209,0.0006932,0.0006932,0.0006932
68,188.801,0.65647,0.86792,0.9246,0.99958,1,0.995,0.86432,0.59633,0.95493,0.79653,0.0006734,0.0006734,0.0006734
69,191.681,0.67117,1.03724,0.96769,1,0.99969,0.995,0.87685,0.55379,0.94527,0.78878,0.0006536,0.0006536,0.0006536
70,194.381,0.81116,0.9237,1.01921,1,0.99969,0.995,0.87685,0.55379,0.94527,0.78878,0.0006338,0.0006338,0.0006338
71,197.186,0.62067,0.83625,0.9062,1,0.99792,0.995,0.86888,0.53341,0.93328,0.78137,0.000614,0.000614,0.000614
72,199.868,0.71531,0.84891,0.96404,1,0.99586,0.995,0.86424,0.53498,0.90624,0.78374,0.0005942,0.0005942,0.0005942
73,202.457,0.7804,0.93053,1.0086,1,0.99586,0.995,0.86424,0.53498,0.90624,0.78374,0.0005744,0.0005744,0.0005744
