epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,180.227,0.54502,0.76808,0.89044,0.96574,1,0.99177,0.92687,0.36902,0.74592,0.8551,0.0002972,0.0002972,0.0002972
88,182.203,0.45479,0.69205,0.88829,0.96574,1,0.99177,0.92687,0.36902,0.74592,0.8551,0.0002774,0.0002774,0.0002774
89,184.244,0.47061,0.73456,0.89326,0.96576,1,0.99177,0.9273,0.36276,0.74454,0.85275,0.0002576,0.0002576,0.0002576
90,186.237,0.42657,0.71262,0.84385,0.96576,1,0.99177,0.9273,0.36276,0.74454,0.85275,0.0002378,0.0002378,0.0002378
91,192.294,0.40999,0.89383,0.83602,0.96577,1,0.99177,0.9351,0.35021,0.73551,0.84974,0.000218,0.000218,0.000218
92,194.261,0.42688,0.90124,0.81896,0.96577,1,0.99177,0.9351,0.35021,0.73551,0.84974,0.0001982,0.0001982,0.0001982
93,196.196,0.42365,0.86924,0.87572,0.96585,1,0.99177,0.94373,0.33984,0.73458,0.84773,0.0001784,0.0001784,0.0001784
94,198.168,0.40315,0.88909,0.87156,0.96585,1,0.99177,0.94373,0.33984,0.73458,0.84773,0.0001586,0.0001586,0.0001586
95,200.173,0.40944,0.92619,0.80166,0.9659,1,0.99306,0.94427,0.33867,0.73426,0.84793,0.0001388,0.0001388,0.0001388
96,202.189,0.3825,0.91245,0.81582,0.9659,1,0.99306,0.94427,0.33867,0.73426,0.84793,0.000119,0.000119,0.000119
97,204.25,0.39687,0.87392,0.8098,0.9659,1,0.99306,0.9452,0.33898,0.73389,0.84817,9.92e-05,9.92e-05,9.92e-05
98,206.403,0.38459,0.901,0.79485,0.9659,1,0.99306,0.9452,0.33898,0.73389,0.84817,7.94e-05,7.94e-05,7.94e-05
99,208.436,0.38617,0.92155,0.80419,0.9659,1,0.99306,0.94213,0.34111,0.73295,0.84796,5.96e-05,5.96e-05,5.96e-05
100,210.566,0.37026,0.84105,0.85759,0.9659,1,0.99306,0.94213,0.34111,0.73295,0.84796,3.98e-05,3.98e-05,3.98e-05
