epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,110.66,0.64522,1.97422,0.92197,0.3962,1,0.54953,0.41472,0.80843,1.49791,0.92002,0.0005744,0.0005744,0.0005744
74,112.127,0.78712,2.10831,0.80925,0.3962,1,0.54953,0.41472,0.80843,1.49791,0.92002,0.0005546,0.0005546,0.0005546
75,113.517,0.3924,5.16857,0.46057,0.21015,1,0.37724,0.27453,0.88971,2.08304,0.93379,0.0005348,0.0005348,0.0005348
76,114.931,0.61014,2.02602,0.87027,0.21015,1,0.37724,0.27453,0.88971,2.08304,0.93379,0.000515,0.000515,0.000515
77,116.297,1.01215,1.7947,0.85178,0.21015,1,0.37724,0.27453,0.88971,2.08304,0.93379,0.0004952,0.0004952,0.0004952
78,117.661,0.81361,1.65406,0.85936,0.21015,1,0.37724,0.27453,0.88971,2.08304,0.93379,0.0004754,0.0004754,0.0004754
79,119.269,0.60531,2.07932,0.91941,0.21015,1,0.37724,0.27453,0.88971,2.08304,0.93379,0.0004556,0.0004556,0.0004556
80,120.693,1.09123,2.05609,0.99884,0.21015,1,0.37724,0.27453,0.88971,2.08304,0.93379,0.0004358,0.0004358,0.0004358
81,122.166,0.72311,1.84687,0.93401,0.21015,1,0.37724,0.27453,0.88971,2.08304,0.93379,0.000416,0.000416,0.000416
82,123.579,1.00081,1.60447,0.8467,0.21015,1,0.37724,0.27453,0.88971,2.08304,0.93379,0.0003962,0.0003962,0.0003962
83,124.944,0.35952,3.12614,0.42854,0.38486,1,0.4801,0.38915,0.75744,1.77489,0.89812,0.0003764,0.0003764,0.0003764
84,126.395,0.83871,2.03842,0.84826,0.38486,1,0.4801,0.38915,0.75744,1.77489,0.89812,0.0003566,0.0003566,0.0003566
85,127.825,1.06478,1.78863,1.1001,0.38486,1,0.4801,0.38915,0.75744,1.77489,0.89812,0.0003368,0.0003368,0.0003368
86,129.4,0.43181,2.9892,0.40309,0.38486,1,0.4801,0.38915,0.75744,1.77489,0.89812,0.000317,0.000317,0.000317
87,130.776,0.64475,1.7392,0.78031,0.38486,1,0.4801,0.38915,0.75744,1.77489,0.89812,0.0002972,0.0002972,0.0002972
88,132.312,0.68987,1.75194,0.80694,0.38486,1,0.4801,0.38915,0.75744,1.77489,0.89812,0.0002774,0.0002774,0.0002774
89,133.664,0.68293,1.9573,0.81802,0.38486,1,0.4801,0.38915,0.75744,1.77489,0.89812,0.0002576,0.0002576,0.0002576
90,135.012,0.57145,1.83645,0.7234,0.38486,1,0.4801,0.38915,0.75744,1.77489,0.89812,0.0002378,0.0002378,0.0002378
91,139.083,0.55171,1.95636,0.83673,0.38604,1,0.43988,0.36346,0.69644,1.5288,0.87992,0.000218,0.000218,0.000218
92,140.442,0.73421,1.71875,0.7813,0.38604,1,0.43988,0.36346,0.69644,1.5288,0.87992,0.0001982,0.0001982,0.0001982
93,142.163,0.68085,1.87343,0.8919,0.38604,1,0.43988,0.36346,0.69644,1.5288,0.87992,0.0001784,0.0001784,0.0001784
94,143.679,0.80392,1.84202,0.89959,0.38604,1,0.43988,0.36346,0.69644,1.5288,0.87992,0.0001586,0.0001586,0.0001586
95,145.058,0.7165,1.79006,0.94507,0.38604,1,0.43988,0.36346,0.69644,1.5288,0.87992,0.0001388,0.0001388,0.0001388
96,146.652,1.06775,2.84908,0.79635,0.38604,1,0.43988,0.36346,0.69644,1.5288,0.87992,0.000119,0.000119,0.000119
97,148.03,0.68792,1.48907,0.88904,0.38604,1,0.43988,0.36346,0.69644,1.5288,0.87992,9.92e-05,9.92e-05,9.92e-05
98,149.395,1.06067,1.65566,0.99145,0.38604,1,0.43988,0.36346,0.69644,1.5288,0.87992,7.94e-05,7.94e-05,7.94e-05
99,150.796,0.67961,1.69099,0.92532,0.39335,1,0.46941,0.38788,0.68246,1.41733,0.87635,5.96e-05,5.96e-05,5.96e-05
100,152.247,0.52338,1.79899,0.83671,0.39335,1,0.46941,0.38788,0.68246,1.41733,0.87635,3.98e-05,3.98e-05,3.98e-05
