epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,132.894,1.13648,1.5125,0.93819,0.55234,1,0.73527,0.55375,0.93399,1.4197,0.92312,0.000713,0.000713,0.000713
67,134.76,0.99505,1.3589,0.92903,0.55234,1,0.73527,0.55375,0.93399,1.4197,0.92312,0.0006932,0.0006932,0.0006932
68,136.6,1.06874,1.29902,0.95698,0.55234,1,0.73527,0.55375,0.93399,1.4197,0.92312,0.0006734,0.0006734,0.0006734
69,138.501,1.06513,1.26773,0.9563,0.55234,1,0.73527,0.55375,0.93399,1.4197,0.92312,0.0006536,0.0006536,0.0006536
70,140.38,1.03929,1.37239,0.9677,0.55234,1,0.73527,0.55375,0.93399,1.4197,0.92312,0.0006338,0.0006338,0.0006338
71,142.227,0.95801,1.1832,0.95933,0.55234,1,0.73527,0.55375,0.93399,1.4197,0.92312,0.000614,0.000614,0.000614
72,144.129,0.97866,1.22186,0.93477,0.54514,1,0.67604,0.50044,0.90671,1.16319,0.91993,0.0005942,0.0005942,0.0005942
73,146.236,1.06295,1.70865,0.96637,0.54514,1,0.67604,0.50044,0.90671,1.16319,0.91993,0.0005744,0.0005744,0.0005744
74,148.167,0.96334,1.45395,0.9295,0.54514,1,0.67604,0.50044,0.90671,1.16319,0.91993,0.0005546,0.0005546,0.0005546
75,149.946,1.11933,1.23126,0.89481,0.54514,1,0.67604,0.50044,0.90671,1.16319,0.91993,0.0005348,0.0005348,0.0005348
76,151.8,0.94172,1.45115,0.97689,0.54514,1,0.67604,0.50044,0.90671,1.16319,0.91993,0.000515,0.000515,0.000515
77,153.695,1.08376,1.82031,0.98943,0.54495,1,0.63475,0.4775,0.8886,1.11936,0.91057,0.0004952,0.0004952,0.0004952
78,155.562,0.91985,1.43333,0.80214,0.54495,1,0.63475,0.4775,0.8886,1.11936,0.91057,0.0004754,0.0004754,0.0004754
79,157.383,0.95239,1.33141,0.9099,0.54495,1,0.63475,0.4775,0.8886,1.11936,0.91057,0.0004556,0.0004556,0.0004556
80,159.338,0.92182,1.32472,0.93694,0.54495,1,0.63475,0.4775,0.8886,1.11936,0.91057,0.0004358,0.0004358,0.0004358
81,161.277,0.88582,1.15588,0.92302,0.54495,1,0.63475,0.4775,0.8886,1.11936,0.91057,0.000416,0.000416,0.000416
82,163.212,1.0396,1.71611,0.91762,0.54474,1,0.74005,0.56383,0.87865,1.15231,0.90335,0.0003962,0.0003962,0.0003962
83,165.233,1.04151,1.38619,0.97657,0.54474,1,0.74005,0.56383,0.87865,1.15231,0.90335,0.0003764,0.0003764,0.0003764
84,167.22,0.89558,1.0253,0.8751,0.54474,1,0.74005,0.56383,0.87865,1.15231,0.90335,0.0003566,0.0003566,0.0003566
85,169.23,1.14565,1.73389,1.00713,0.54474,1,0.74005,0.56383,0.87865,1.15231,0.90335,0.0003368,0.0003368,0.0003368
86,171.316,0.97685,1.6086,1.00873,0.54474,1,0.74005,0.56383,0.87865,1.15231,0.90335,0.000317,0.000317,0.000317
87,173.589,0.92921,1.11458,0.90188,0.54474,1,0.74005,0.56383,0.87865,1.15231,0.90335,0.0002972,0.0002972,0.0002972
88,175.695,0.9686,1.24545,0.92953,0.5415,1,0.76841,0.58474,0.87945,1.35913,0.9073,0.0002774,0.0002774,0.0002774
89,177.728,0.98441,1.22378,0.99405,0.5415,1,0.76841,0.58474,0.87945,1.35913,0.9073,0.0002576,0.0002576,0.0002576
90,179.778,0.91186,1.35599,0.92256,0.5415,1,0.76841,0.58474,0.87945,1.35913,0.9073,0.0002378,0.0002378,0.0002378
91,184.492,0.91521,1.51343,0.95154,0.5415,1,0.76841,0.58474,0.87945,1.35913,0.9073,0.000218,0.000218,0.000218
92,186.669,0.93403,1.39895,0.90097,0.5415,1,0.76841,0.58474,0.87945,1.35913,0.9073,0.0001982,0.0001982,0.0001982
93,188.705,0.86145,1.39854,0.94407,0.54251,1,0.74174,0.55646,0.89936,1.26188,0.90681,0.0001784,0.0001784,0.0001784
94,190.512,0.86074,1.49312,0.86388,0.54251,1,0.74174,0.55646,0.89936,1.26188,0.90681,0.0001586,0.0001586,0.0001586
95,192.407,0.90322,1.31385,0.95662,0.54251,1,0.74174,0.55646,0.89936,1.26188,0.90681,0.0001388,0.0001388,0.0001388
96,194.311,0.97183,1.46981,0.91679,0.54251,1,0.74174,0.55646,0.89936,1.26188,0.90681,0.000119,0.000119,0.000119
97,196.219,0.97002,1.43959,0.9808,0.54251,1,0.74174,0.55646,0.89936,1.26188,0.90681,9.92e-05,9.92e-05,9.92e-05
98,198.17,1.03807,1.62145,0.92168,0.54314,1,0.68383,0.5084,0.90941,1.17108,0.90705,7.94e-05,7.94e-05,7.94e-05
99,200.118,0.93851,1.35605,0.9751,0.54314,1,0.68383,0.5084,0.90941,1.17108,0.90705,5.96e-05,5.96e-05,5.96e-05
100,202.012,0.86411,1.30256,0.95539,0.54314,1,0.68383,0.5084,0.90941,1.17108,0.90705,3.98e-05,3.98e-05,3.98e-05
